alpha,beta,gamma,n_a,n_ok,n_capped,n_timeout,timeout_frac,timeout_warning,mean_fitness,std_fitness,mean_mei,std_mei,mean_ncf,std_ncf,mean_dissipation,std_dissipation,pareto_front
0.4,0.5,0.0,750.0,100,0,0,0.0,False,0.13144422,0.17687371,0.22641269,0.54858421,0.07010941,0.17754277,3.24309836,4.41883876,False
0.4,0.5,0.0,1000.0,100,0,0,0.0,False,0.13144422,0.17687371,0.22641269,0.54858421,0.07010941,0.17754277,3.24309836,4.41883876,False
0.4,0.5,0.1,200.0,100,0,0,0.0,False,0.14674536,0.18827942,0.23453015,0.43916121,0.05187012,0.12644391,3.2742451,3.5307238,False
0.4,0.5,0.1,350.0,100,0,0,0.0,False,0.14674536,0.18827942,0.23453015,0.43916121,0.05187012,0.12644391,3.2742451,3.5307238,False
0.4,0.5,0.1,500.0,100,0,0,0.0,False,0.14674536,0.18827942,0.23453015,0.43916121,0.05187012,0.12644391,3.2742451,3.5307238,False
0.4,0.5,0.1,750.0,100,0,0,0.0,False,0.14674536,0.18827942,0.23453015,0.43916121,0.05187012,0.12644391,3.2742451,3.5307238,False
0.4,0.5,0.1,1000.0,100,0,0,0.0,False,0.14674536,0.18827942,0.23453015,0.43916121,0.05187012,0.12644391,3.2742451,3.5307238,False
0.4,0.5,0.2,200.0,100,0,0,0.0,False,0.12396589,0.18211449,0.29163504,1.00152539,0.04532368,0.11624371,3.5300609,6.46960707,False
0.4,0.5,0.2,350.0,100,0,0,0.0,False,0.12184516,0.17924156,0.29060406,1.00142372,0.04576564,0.11616899,3.49077676,6.42768937,False
0.4,0.5,0.2,500.0,100,0,0,0.0,False,0.12184516,0.17924156,0.29060406,1.00142372,0.04576564,0.11616899,3.49077676,6.42768937,False
0.4,0.5,0.2,750.0,100,0,0,0.0,False,0.12284051,0.18068511,0.2876613,1.00112034,0.04581037,0.11618197,3.48345963,6.42536855,False
0.4,0.5,0.2,1000.0,100,0,0,0.0,False,0.12184516,0.17924156,0.29060406,1.00142372,0.04576564,0.11616899,3.49077676,6.42768937,False
0.4,0.6,-0.2,200.0,99,1,1,0.01,False,0.35028688,0.32429763,0.15183838,0.17478614,0.02054631,0.02929456,4.78102266,4.55890912,True
0.4,0.6,-0.2,350.0,100,0,0,0.0,False,0.28423543,0.25724774,0.15057569,0.14420564,0.03019908,0.03630575,4.48263244,3.7411819,False
0.4,0.6,-0.2,500.0,100,0,0,0.0,False,0.26506022,0.24106274,0.15208542,0.13434358,0.03425226,0.03859157,4.38767611,3.34851114,False
0.4,0.6,-0.2,750.0,100,0,0,0.0,False,0.25142349,0.23499077,0.15484748,0.13515393,0.03837165,0.04071818,4.36279066,3.24827781,False
0.4,0.6,-0.2,1000.0,100,0,0,0.0,False,0.24661945,0.2350085,0.15795083,0.13640891,0.04015384,0.04227072,4.41780697,3.31982131,False
0.4,0.6,-0.1,200.0,100,2,0,0.0,False,0.45771983,0.39130881,0.16454037,0.18886609,0.01836412,0.035184,5.48746107,4.84253483,False
0.4,0.6,-0.1,350.0,100,0,0,0.0,False,0.3200647,0.25915858,0.1691643,0.15321214,0.03151268,0.03886994,5.10149218,3.92396062,False
0.4,0.6,-0.1,500.0,100,0,0,0.0,False,0.28730468,0.23670879,0.17197811,0.1405874,0.03805063,0.04104557,4.9813331,3.42764125,False
0.4,0.6,-0.1,750.0,100,0,0,0.0,False,0.27574533,0.2318358,0.17234663,0.13704064,0.04182886,0.04305612,4.91083634,3.16894055,False
0.4,0.6,-0.1,1000.0,100,0,0,0.0,False,0.27050414,0.23199431,0.1756357,0.13789005,0.04322279,0.04359996,4.96684142,3.23035524,False
0.4,0.6,0.0,200.0,100,0,0,0.0,False,0.3813548,0.35972229,0.16330877,0.18059876,0.01417977,0.02177781,5.56292461,5.14526987,False
0.4,0.6,0.0,350.0,100,0,0,0.0,False,0.297695,0.25965374,0.14252088,0.13252515,0.02522738,0.02776154,4.62288884,3.62089723,True
0.4,0.6,0.0,500.0,100,0,0,0.0,False,0.25345661,0.22784982,0.15394189,0.13405201,0.03255552,0.03257294,4.66509755,3.45657658,False
0.4,0.6,0.0,750.0,100,0,0,0.0,False,0.23689874,0.21939138,0.15971398,0.13535201,0.0368613,0.03534421,4.70541956,3.40216864,False
0.4,0.6,0.0,1000.0,100,0,0,0.0,False,0.23292034,0.2191659,0.16276382,0.13636651,0.03814235,0.03688552,4.76348114,3.46407054,False
0.4,0.6,0.1,200.0,100,0,0,0.0,False,0.33489317,0.32392006,0.17570248,0.21389642,0.01834203,0.0375631,5.6439862,5.83387472,False
0.4,0.6,0.1,350.0,100,0,0,0.0,False,0.28840237,0.26793311,0.13344402,0.1333244,0.03015869,0.04107777,4.30358606,3.63293082,True
0.4,0.6,0.1,500.0,100,0,0,0.0,False,0.24388784,0.23072475,0.14123887,0.1292278,0.0387249,0.04505827,4.2735883,3.25872621,True
0.4,0.6,0.1,750.0,100,0,0,0.0,False,0.22705228,0.22294738,0.15055934,0.13412457,0.04225722,0.04705828,4.42408911,3.42146929,False
0.4,0.6,0.1,1000.0,100,0,0,0.0,False,0.22557746,0.22300403,0.15232666,0.135348,0.04256272,0.04740088,4.45735399,3.46478917,False
0.4,0.6,0.2,200.0,100,0,0,0.0,False,0.320896,0.34770397,0.14705979,0.20412538,0.0172459,0.03437802,5.1425005,5.59087469,True
0.4,0.6,0.2,350.0,100,0,0,0.0,False,0.22589022,0.23709482,0.13926082,0.14656071,0.03139964,0.04408136,4.46282483,3.90980508,False
0.4,0.6,0.2,500.0,100,0,0,0.0,False,0.19653125,0.20312964,0.14231233,0.14526519,0.03700109,0.04542951,4.35833419,3.58492406,False
0.4,0.6,0.2,750.0,100,0,0,0.0,False,0.18053647,0.19063746,0.14908298,0.14978669,0.04154121,0.04728241,4.4352174,3.6557937,False
0.4,0.6,0.2,1000.0,100,0,0,0.0,False,0.17608797,0.18844176,0.15260616,0.15144783,0.04263596,0.04827404,4.50218273,3.73051786,False
0.4,0.7,-0.2,200.0,94,22,6,0.06,True,0.6426539,0.4882043,0.0590732,0.08259936,0.00100581,0.00227205,5.85161856,3.68057373,False
0.4,0.7,-0.2,350.0,99,21,1,0.01,False,0.58374869,0.41104821,0.06655002,0.07326133,0.00228163,0.00555571,5.90159035,3.52423946,False
0.4,0.7,-0.2,500.0,100,14,0,0.0,False,0.50768062,0.36837361,0.07368659,0.07115654,0.00504852,0.00982,5.87334979,3.49236167,False
0.4,0.7,-0.2,750.0,100,8,0,0.0,False,0.40598809,0.30959191,0.07941661,0.06555228,0.01133688,0.0168473,5.69221332,3.28453304,False
0.4,0.7,-0.2,1000.0,100,5,0,0.0,False,0.32890636,0.26084688,0.08710251,0.06920684,0.01846853,0.02179469,5.65708823,3.23336751,False
0.4,0.7,-0.1,200.0,99,34,1,0.01,False,0.66918804,0.470442,0.05205712,0.06927098,0.00094209,0.001184,5.92788535,3.35935761,False
0.4,0.7,-0.1,350.0,100,26,0,0.0,False,0.61295331,0.43166087,0.0646013,0.07546142,0.0023976,0.00551212,6.05114731,3.51303669,False
0.4,0.7,-0.1,500.0,100,21,0,0.0,False,0.53910974,0.38731493,0.07392756,0.07116503,0.00470419,0.01020031,6.04514309,3.43878788,False
0.4,0.7,-0.1,750.0,100,11,0,0.0,False,0.44154803,0.33412459,0.077948,0.06614875,0.00927818,0.01415722,5.83712529,3.23200208,False
0.4,0.7,-0.1,1000.0,100,8,0,0.0,False,0.37834111,0.30385587,0.0801391,0.06460488,0.0152443,0.01770187,5.6798386,3.09544559,False
0.4,0.7,0.0,200.0,99,34,1,0.01,False,0.66371725,0.46863309,0.06010734,0.09523126,0.00090679,0.00119622,6.11691475,3.66096578,False
0.4,0.7,0.0,350.0,100,26,0,0.0,False,0.62606909,0.44590333,0.05931576,0.06756179,0.00211291,0.00497341,5.93489303,3.3461442,False
0.4,0.7,0.0,500.0,100,21,0,0.0,False,0.55549404,0.4003415,0.06878326,0.06588692,0.0042221,0.00941747,5.95342971,3.33313861,False
0.4,0.7,0.0,750.0,100,14,0,0.0,False,0.45671664,0.36289971,0.0794382,0.06947961,0.00871265,0.01310577,5.90292383,3.29956981,False
0.4,0.7,0.0,1000.0,100,7,0,0.0,False,0.36404495,0.28337958,0.08171835,0.06532597,0.01471477,0.01782131,5.73914332,3.13177268,False
0.4,0.7,0.1,200.0,100,39,0,0.0,False,0.64917378,0.45776314,0.0664284,0.09796817,0.00150364,0.00421105,6.27241226,3.69499927,False
0.4,0.7,0.1,350.0,100,29,0,0.0,False,0.6011703,0.42909789,0.07824449,0.10107331,0.00313154,0.0091599,6.31745461,3.74334562,False
0.4,0.7,0.1,500.0,100,21,0,0.0,False,0.56526058,0.39577749,0.06996447,0.07000842,0.00489757,0.01044606,5.93087415,3.28313988,False
0.4,0.7,0.1,750.0,100,18,0,0.0,False,0.47996237,0.35831757,0.07448041,0.06654407,0.00925923,0.01400936,5.78202695,3.11478076,False
0.4,0.7,0.1,1000.0,100,9,0,0.0,False,0.38957897,0.2974741,0.08237511,0.06752733,0.0149067,0.01842428,5.76437172,3.06720251,False
0.4,0.7,0.2,200.0,95,36,5,0.05,False,0.63776558,0.50544309,0.03980635,0.05686288,0.00193303,0.00626991,5.19159252,3.38453863,True
0.4,0.7,0.2,350.0,99,32,1,0.01,False,0.60592297,0.45655454,0.04884577,0.06305917,0.0027028,0.00875517,5.3669599,3.41581253,False
0.4,0.7,0.2,500.0,97,20,3,0.03,False,0.53835148,0.41661831,0.05475614,0.06066787,0.00381131,0.00951329,5.31126131,3.38298429,False
0.4,0.7,0.2,750.0,100,10,0,0.0,False,0.45026103,0.35805585,0.06510334,0.06418251,0.00706145,0.01292108,5.39299075,3.34747581,False
0.4,0.7,0.2,1000.0,100,2,0,0.0,False,0.36444879,0.30774277,0.07351157,0.06733278,0.01172264,0.01691854,5.3966298,3.35034763,False
0.4,0.8,-0.2,200.0,81,55,19,0.19,True,1.22090026,0.83152475,0.01724517,0.02965984,0.00060171,0.00060304,5.361004,2.81431872,True
0.4,0.8,-0.2,350.0,91,65,9,0.09,True,1.33004265,0.83705236,0.01484208,0.01754562,0.00087166,0.00131027,5.44837682,2.62183266,True
0.4,0.8,-0.2,500.0,90,63,10,0.1,True,1.34925344,0.86012103,0.01426633,0.01570717,0.00110945,0.00244165,5.39762637,2.61331862,False
0.4,0.8,-0.2,750.0,97,68,3,0.03,False,1.32056294,0.80481177,0.01511214,0.01783174,0.00182593,0.00465075,5.50026461,2.54321091,False
0.4,0.8,-0.2,1000.0,100,67,0,0.0,False,1.20640725,0.70205803,0.01585011,0.01884129,0.00250516,0.00579181,5.54178141,2.51453535,False
0.4,0.8,-0.1,200.0,93,67,7,0.07,True,1.1748807,0.77534296,0.01498698,0.01237266,0.00077255,0.00073482,5.39674805,2.71394967,False
0.4,0.8,-0.1,350.0,97,71,3,0.03,False,1.31667948,0.82968425,0.01375944,0.01431353,0.00077395,0.00069018,5.41104597,2.64648595,True
0.4,0.8,-0.1,500.0,100,74,0,0.0,False,1.3398376,0.82650727,0.01290301,0.01062795,0.0009261,0.0011205,5.42548898,2.60345268,False
0.4,0.8,-0.1,750.0,100,70,0,0.0,False,1.28115424,0.77350891,0.01304476,0.01202164,0.00126949,0.00220407,5.41602357,2.5968196,False
0.4,0.8,-0.1,1000.0,100,68,0,0.0,False,1.22890777,0.73291091,0.0131937,0.01329138,0.00166853,0.00318192,5.40822049,2.59152532,False
0.4,0.8,0.0,200.0,94,74,6,0.06,True,1.23298224,0.64554772,0.01701315,0.0101714,0.00071388,0.00061289,5.91759244,2.38483086,False
0.4,0.8,0.0,350.0,95,73,5,0.05,False,1.43502177,0.74283526,0.01513641,0.01466331,0.00070675,0.00053105,5.85056846,2.34640375,True
0.4,0.8,0.0,500.0,98,76,2,0.02,False,1.41423269,0.71870593,0.01473905,0.01309277,0.00089737,0.00077485,5.86237505,2.30057833,False
0.4,0.8,0.0,750.0,96,71,4,0.04,False,1.39623462,0.71404064,0.01457707,0.0142224,0.00120506,0.0011385,5.81508295,2.30698674,False
0.4,0.8,0.0,1000.0,100,72,0,0.0,False,1.2824819,0.63984427,0.01561127,0.0160375,0.00184417,0.0022591,5.8652171,2.27211465,False
0.4,0.8,0.1,200.0,93,72,7,0.07,True,1.26188489,0.75082665,0.01547096,0.00943604,0.00082892,0.00083755,5.73878528,2.49025894,False
0.4,0.8,0.1,350.0,96,75,4,0.04,False,1.40458879,0.81177811,0.01409575,0.00883734,0.00078854,0.00065356,5.72488832,2.43453253,True
0.4,0.8,0.1,500.0,99,77,1,0.01,False,1.42328973,0.77962947,0.01335877,0.00841779,0.0008907,0.00068273,5.73031421,2.38933215,False
0.4,0.8,0.1,750.0,99,73,1,0.01,False,1.42071423,0.74490927,0.01273085,0.00867497,0.00110339,0.0008118,5.70042072,2.37392513,False
0.4,0.8,0.1,1000.0,100,71,0,0.0,False,1.31181662,0.68996174,0.01342205,0.01037997,0.00153697,0.00121083,5.72257727,2.37019095,False
0.4,0.8,0.2,200.0,91,62,9,0.09,True,1.21366767,0.84149813,0.01447426,0.01458883,0.00062676,0.00058063,5.22161654,2.80961108,True
0.4,0.8,0.2,350.0,99,70,1,0.01,False,1.28904252,0.86986427,0.01408841,0.01405739,0.00067172,0.00062494,5.32441693,2.70898544,True
0.4,0.8,0.2,500.0,96,66,4,0.04,False,1.3077495,0.87017439,0.01323777,0.01485343,0.00079626,0.00100985,5.24095241,2.71596759,True
0.4,0.8,0.2,750.0,100,68,0,0.0,False,1.29020447,0.81979836,0.01272959,0.013061,0.00124219,0.00209171,5.27800047,2.66208154,False
0.4,0.8,0.2,1000.0,100,67,0,0.0,False,1.20830291,0.76119663,0.01345618,0.01544368,0.00190484,0.00396837,5.28052627,2.66295513,False
0.5,0.4,-0.2,200.0,100,0,0,0.0,False,0.00449397,0.01979393,0.23160714,0.84382486,0.04892857,0.20334346,2.01582559,4.9910336,False
0.5,0.4,-0.2,350.0,100,0,0,0.0,False,0.00449397,0.01979393,0.23160714,0.84382486,0.04892857,0.20334346,2.01582559,4.9910336,False
0.5,0.4,-0.2,500.0,100,0,0,0.0,False,0.00449397,0.01979393,0.23160714,0.84382486,0.04892857,0.20334346,2.01582559,4.9910336,False
0.5,0.4,-0.2,750.0,100,0,0,0.0,False,0.00449397,0.01979393,0.23160714,0.84382486,0.04892857,0.20334346,2.01582559,4.9910336,False
0.5,0.4,-0.2,1000.0,100,0,0,0.0,False,0.00449397,0.01979393,0.23160714,0.84382486,0.04892857,0.20334346,2.01582559,4.9910336,False
0.5,0.4,-0.1,200.0,100,0,0,0.0,False,0.00832083,0.04810524,0.09364103,0.60825551,0.03076923,0.17148321,1.36851855,4.31324975,True
0.5,0.4,-0.1,350.0,100,0,0,0.0,False,0.00832083,0.04810524,0.09364103,0.60825551,0.03076923,0.17148321,1.36851855,4.31324975,True
0.5,0.4,-0.1,500.0,100,0,0,0.0,False,0.00832083,0.04810524,0.09364103,0.60825551,0.03076923,0.17148321,1.36851855,4.31324975,True
0.5,0.4,-0.1,750.0,100,0,0,0.0,False,0.00832083,0.04810524,0.09364103,0.60825551,0.03076923,0.17148321,1.36851855,4.31324975,True
0.5,0.4,-0.1,1000.0,100,0,0,0.0,False,0.00832083,0.04810524,0.09364103,0.60825551,0.03076923,0.17148321,1.36851855,4.31324975,True
0.5,0.4,0.0,200.0,100,0,0,0.0,False,0.01505648,0.06255846,0.16248485,0.8437772,0.03716667,0.17663546,1.67286496,5.74943394,False
0.5,0.4,0.0,350.0,100,0,0,0.0,False,0.01505648,0.06255846,0.16248485,0.8437772,0.03716667,0.17663546,1.67286496,5.74943394,False
0.5,0.4,0.0,500.0,100,0,0,0.0,False,0.01505648,0.06255846,0.16248485,0.8437772,0.03716667,0.17663546,1.67286496,5.74943394,False
0.5,0.4,0.0,750.0,100,0,0,0.0,False,0.01505648,0.06255846,0.16248485,0.8437772,0.03716667,0.17663546,1.67286496,5.74943394,False
0.5,0.4,0.0,1000.0,100,0,0,0.0,False,0.01505648,0.06255846,0.16248485,0.8437772,0.03716667,0.17663546,1.67286496,5.74943394,False
0.5,0.4,0.1,200.0,100,0,0,0.0,False,0.01661246,0.0585517,0.16031349,0.58447004,0.04630556,0.19865179,1.73185965,4.0950294,False
0.5,0.4,0.1,350.0,100,0,0,0.0,False,0.01661246,0.0585517,0.16031349,0.58447004,0.04630556,0.19865179,1.73185965,4.0950294,False
0.5,0.4,0.1,500.0,100,0,0,0.0,False,0.01661246,0.0585517,0.16031349,0.58447004,0.04630556,0.19865179,1.73185965,4.0950294,False
0.5,0.4,0.1,750.0,100,0,0,0.0,False,0.01661246,0.0585517,0.16031349,0.58447004,0.04630556,0.19865179,1.73185965,4.0950294,False
0.5,0.4,0.1,1000.0,100,0,0,0.0,False,0.01661246,0.0585517,0.16031349,0.58447004,0.04630556,0.19865179,1.73185965,4.0950294,False
0.5,0.4,0.2,200.0,100,0,0,0.0,False,0.01106336,0.05176337,0.17215152,0.88556978,0.03510606,0.17287892,1.5969491,3.87586814,False
0.5,0.4,0.2,350.0,100,0,0,0.0,False,0.01106336,0.05176337,0.17215152,0.88556978,0.03510606,0.17287892,1.5969491,3.87586814,False
0.5,0.4,0.2,500.0,100,0,0,0.0,False,0.01106336,0.05176337,0.17215152,0.88556978,0.03510606,0.17287892,1.5969491,3.87586814,False
0.5,0.4,0.2,750.0,100,0,0,0.0,False,0.01106336,0.05176337,0.17215152,0.88556978,0.03510606,0.17287892,1.5969491,3.87586814,False
0.5,0.4,0.2,1000.0,100,0,0,0.0,False,0.01106336,0.05176337,0.17215152,0.88556978,0.03510606,0.17287892,1.5969491,3.87586814,False
0.5,0.5,-0.2,200.0,100,0,0,0.0,False,0.06588199,0.13352503,0.35021241,1.28861206,0.0677656,0.21949499,3.49814626,9.11584188,False
0.5,0.5,-0.2,350.0,100,0,0,0.0,False,0.06588199,0.13352503,0.35021241,1.28861206,0.0677656,0.21949499,3.49814626,9.11584188,False
0.5,0.5,-0.2,500.0,100,0,0,0.0,False,0.06588199,0.13352503,0.35021241,1.28861206,0.0677656,0.21949499,3.49814626,9.11584188,False
0.5,0.5,-0.2,750.0,100,0,0,0.0,False,0.06588199,0.13352503,0.35021241,1.28861206,0.0677656,0.21949499,3.49814626,9.11584188,False
0.5,0.5,-0.2,1000.0,100,0,0,0.0,False,0.06588199,0.13352503,0.35021241,1.28861206,0.0677656,0.21949499,3.49814626,9.11584188,False
0.5,0.5,-0.1,200.0,100,0,0,0.0,False,0.0623229,0.12154152,0.35376995,1.02655944,0.05018699,0.19684632,3.0320248,5.02373726,False
0.5,0.5,-0.1,350.0,100,0,0,0.0,False,0.0623229,0.12154152,0.35376995,1.02655944,0.05018699,0.19684632,3.0320248,5.02373726,False
0.5,0.5,-0.1,500.0,100,0,0,0.0,False,0.0623229,0.12154152,0.35376995,1.02655944,0.05018699,0.19684632,3.0320248,5.02373726,False
0.5,0.5,-0.1,750.0,100,0,0,0.0,False,0.0623229,0.12154152,0.35376995,1.02655944,0.05018699,0.19684632,3.0320248,5.02373726,False
0.5,0.5,-0.1,1000.0,100,0,0,0.0,False,0.0623229,0.12154152,0.35376995,1.02655944,0.05018699,0.19684632,3.0320248,5.02373726,False
0.5,0.5,0.0,200.0,100,0,0,0.0,False,0.06721951,0.13033923,0.27960172,0.76705649,0.02584741,0.11582295,2.54777365,4.09924014,True
0.5,0.5,0.0,350.0,100,0,0,0.0,False,0.06721951,0.13033923,0.27960172,0.76705649,0.02584741,0.11582295,2.54777365,4.09924014,True
0.5,0.5,0.0,500.0,100,0,0,0.0,False,0.06721951,0.13033923,0.27960172,0.76705649,0.02584741,0.11582295,2.54777365,4.09924014,True
0.5,0.5,0.0,750.0,100,0,0,0.0,False,0.06721951,0.13033923,0.27960172,0.76705649,0.02584741,0.11582295,2.54777365,4.09924014,True
0.5,0.5,0.0,1000.0,100,0,0,0.0,False,0.06721951,0.13033923,0.27960172,0.76705649,0.02584741,0.11582295,2.54777365,4.09924014,True
0.5,0.5,0.1,200.0,100,0,0,0.0,False,0.07588481,0.12302699,0.29165847,0.63723292,0.04062099,0.14911821,2.9354883,4.14280489,False
0.5,0.5,0.1,350.0,100,0,0,0.0,False,0.07588481,0.12302699,0.29165847,0.63723292,0.04062099,0.14911821,2.9354883,4.14280489,False
0.5,0.5,0.1,500.0,100,0,0,0.0,False,0.07588481,0.12302699,0.29165847,0.63723292,0.04062099,0.14911821,2.9354883,4.14280489,False
0.5,0.5,0.1,750.0,100,0,0,0.0,False,0.07588481,0.12302699,0.29165847,0.63723292,0.04062099,0.14911821,2.9354883,4.14280489,False
0.5,0.5,0.1,1000.0,100,0,0,0.0,False,0.07588481,0.12302699,0.29165847,0.63723292,0.04062099,0.14911821,2.9354883,4.14280489,False
0.5,0.5,0.2,200.0,100,0,0,0.0,False,0.07109409,0.12266698,0.30109114,0.65952039,0.04025315,0.12891008,2.91060127,3.79760004,False
0.5,0.5,0.2,350.0,100,0,0,0.0,False,0.07109409,0.12266698,0.30109114,0.65952039,0.04025315,0.12891008,2.91060127,3.79760004,False
0.5,0.5,0.2,500.0,100,0,0,0.0,False,0.07109409,0.12266698,0.30109114,0.65952039,0.04025315,0.12891008,2.91060127,3.79760004,False
0.5,0.5,0.2,750.0,100,0,0,0.0,False,0.07109409,0.12266698,0.30109114,0.65952039,0.04025315,0.12891008,2.91060127,3.79760004,False
0.5,0.5,0.2,1000.0,100,0,0,0.0,False,0.07109409,0.12266698,0.30109114,0.65952039,0.04025315,0.12891008,2.91060127,3.79760004,False
0.5,0.6,-0.2,200.0,100,0,0,0.0,False,0.22673824,0.24635802,0.17177783,0.24021643,0.01123765,0.01872688,4.088783,4.20720916,True
0.5,0.6,-0.2,350.0,100,0,0,0.0,False,0.19636309,0.21762178,0.1784645,0.23411451,0.01501228,0.02229349,3.94950034,3.59390189,True
0.5,0.6,-0.2,500.0,100,0,0,0.0,False,0.19366357,0.2158075,0.17738444,0.23223624,0.01576239,0.02277155,3.89116101,3.42693033,True
0.5,0.6,-0.2,750.0,100,0,0,0.0,False,0.19033217,0.21409119,0.18010212,0.23304959,0.01614311,0.02314785,3.93373786,3.48164651,False
0.5,0.6,-0.2,1000.0,100,0,0,0.0,False,0.19033217,0.21409119,0.18010212,0.23304959,0.01614311,0.02314785,3.93373786,3.48164651,False
0.5,0.6,-0.1,200.0,100,0,0,0.0,False,0.24132393,0.24992873,0.21911912,0.26759257,0.01443046,0.03940093,5.01931361,5.49310782,True
0.5,0.6,-0.1,350.0,100,0,0,0.0,False,0.22632748,0.23153574,0.18589045,0.22553063,0.018306,0.04001188,3.96057865,3.14172138,True
0.5,0.6,-0.1,500.0,100,0,0,0.0,False,0.20700974,0.21600299,0.19648053,0.2283717,0.02020664,0.04066036,4.08671407,3.28146816,False
0.5,0.6,-0.1,750.0,100,0,0,0.0,False,0.2038973,0.2138104,0.19805027,0.22844386,0.02056743,0.04073789,4.10959013,3.30534022,False
0.5,0.6,-0.1,1000.0,100,0,0,0.0,False,0.2036627,0.21375893,0.19835294,0.228495,0.02057762,0.04074321,4.11489644,3.31172974,False
0.5,0.6,0.0,200.0,100,0,0,0.0,False,0.26302479,0.25655299,0.22377061,0.23225772,0.01271335,0.02042782,5.24495706,5.2138208,False
0.5,0.6,0.0,350.0,100,0,0,0.0,False,0.24999789,0.23943751,0.18930835,0.18577784,0.01643876,0.0214672,4.20161585,3.09865393,False
0.5,0.6,0.0,500.0,100,0,0,0.0,False,0.22929033,0.22367214,0.20015856,0.18743687,0.01827046,0.02294505,4.3521326,3.24656744,False
0.5,0.6,0.0,750.0,100,0,0,0.0,False,0.22800833,0.2233351,0.20160252,0.18786304,0.01835333,0.02299264,4.37542592,3.27253374,False
0.5,0.6,0.0,1000.0,100,0,0,0.0,False,0.22800833,0.2233351,0.20160252,0.18786304,0.01835333,0.02299264,4.37542592,3.27253374,False
0.5,0.6,0.1,200.0,100,0,0,0.0,False,0.25459418,0.28378923,0.18165117,0.22015246,0.01459432,0.02482273,4.0475446,3.90264666,True
0.5,0.6,0.1,350.0,100,0,0,0.0,False,0.19823167,0.20881006,0.19163042,0.21236949,0.01928059,0.02707479,3.93084055,3.2189301,True
0.5,0.6,0.1,500.0,100,0,0,0.0,False,0.18992907,0.20107684,0.19647286,0.21339481,0.02012892,0.02756429,3.99706871,3.29389671,False
0.5,0.6,0.1,750.0,100,0,0,0.0,False,0.18977315,0.20102936,0.19671766,0.2134923,0.02013921,0.02757701,4.00112066,3.2993689,False
0.5,0.6,0.1,1000.0,100,0,0,0.0,False,0.18977315,0.20102936,0.19671766,0.2134923,0.02013921,0.02757701,4.00112066,3.2993689,False
0.5,0.6,0.2,200.0,100,0,0,0.0,False,0.23958488,0.26963522,0.19283496,0.22375713,0.01371007,0.02213879,4.77668354,4.85831845,True
0.5,0.6,0.2,350.0,100,0,0,0.0,False,0.19028563,0.19996149,0.18459944,0.19465025,0.01888509,0.02464758,4.24997706,3.49165942,False
0.5,0.6,0.2,500.0,100,0,0,0.0,False,0.17450354,0.18127337,0.19254977,0.19722681,0.02063624,0.02592644,4.34667009,3.58501527,False
0.5,0.6,0.2,750.0,100,0,0,0.0,False,0.17210907,0.17955277,0.19459282,0.19776085,0.02085867,0.02608551,4.37731191,3.61578104,False
0.5,0.6,0.2,1000.0,100,0,0,0.0,False,0.17210907,0.17955277,0.19459282,0.19776085,0.02085867,0.02608551,4.37731191,3.61578104,False
0.5,0.7,-0.2,200.0,99,19,1,0.01,False,0.45203887,0.36594737,0.08759987,0.11729841,0.00171432,0.00574022,5.89254382,4.38480837,False
0.5,0.7,-0.2,350.0,99,9,1,0.01,False,0.36932444,0.30110484,0.11398606,0.12256583,0.00350863,0.00840132,6.10607338,4.4533923,False
0.5,0.7,-0.2,500.0,100,5,0,0.0,False,0.32761922,0.27024818,0.11690498,0.10949252,0.00550878,0.01017787,5.91034358,4.21250504,False
0.5,0.7,-0.2,750.0,100,0,0,0.0,False,0.25627202,0.21025508,0.11790533,0.09773564,0.01046686,0.01340129,5.50887035,3.72384762,False
0.5,0.7,-0.2,1000.0,100,0,0,0.0,False,0.20853453,0.1807343,0.13022008,0.10521891,0.01601276,0.01699517,5.51113572,3.66225423,False
0.5,0.7,-0.1,200.0,100,19,0,0.0,False,0.45930145,0.3607659,0.12879779,0.18346976,0.00131968,0.0036449,7.15101417,5.31829422,False
0.5,0.7,-0.1,350.0,100,7,0,0.0,False,0.37815195,0.27906474,0.12329504,0.11835013,0.00369257,0.0078978,6.61213863,4.37198606,False
0.5,0.7,-0.1,500.0,100,4,0,0.0,False,0.32068418,0.23382576,0.13078012,0.10768978,0.00695599,0.01178954,6.40532137,4.10323899,False
0.5,0.7,-0.1,750.0,100,0,0,0.0,False,0.24849357,0.1792975,0.14000505,0.10361922,0.01149146,0.01372201,6.14831479,3.77295817,False
0.5,0.7,-0.1,1000.0,100,0,0,0.0,False,0.214218,0.1601501,0.14625888,0.10734499,0.0163701,0.01556596,6.0080197,3.57887259,False
0.5,0.7,0.0,200.0,100,22,0,0.0,False,0.46080537,0.35028714,0.11783559,0.16378302,0.00108354,0.00244087,6.68561164,4.88624709,False
0.5,0.7,0.0,350.0,100,4,0,0.0,False,0.38907166,0.29145037,0.11773457,0.11535536,0.00296035,0.00595292,6.3607717,4.33093443,False
0.5,0.7,0.0,500.0,100,1,0,0.0,False,0.3224663,0.25002276,0.13284296,0.1095715,0.00579943,0.00960999,6.32315787,4.14708553,False
0.5,0.7,0.0,750.0,100,1,0,0.0,False,0.26112808,0.21187096,0.1370374,0.10279975,0.01084867,0.01260248,5.94064989,3.73628474,False
