alpha,beta,run_id,seed,status,final_alive,final_necrotic,final_total,total_metastatic,total_oxygen_consumed,fitness,mei,ncf,dissipation
0.6,0.8,26,26,capped,54835,22,54857,1913,3173.6448,0.85833288,0.03487249,0.00040104,575.2058213
0.4,0.8,134,134,capped,56374,32,56406,874,3578.0312,1.61761726,0.01549481,0.00056732,575.10677114
0.6,0.4,195,195,ok,0,0,0,0,3.6553,0.0,0.0,0.0,1.0
0.3,0.5,13,13,ok,0,0,0,0,1.0594,0.0,0.0,0.0,1.0
0.2,0.4,139,139,ok,12,5,17,6,39.9351,0.28347903,0.35294118,0.29411765,4.45477953
0.3,0.7,42,42,ok,46215,120,46335,1314,2527.5814,1.29308894,0.02835869,0.00258983,511.85658208
0.7,0.4,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.7,0.4,102,102,ok,0,0,0,0,1.4822,0.0,0.0,0.0,1.0
0.2,0.7,181,181,capped,55429,154,55583,637,3235.7629,2.32430362,0.01146034,0.00277063,568.48548442
0.6,0.8,80,80,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.4,183,183,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.5,48,48,ok,0,0,0,0,1.2872,0.0,0.0,0.0,1.0
0.4,0.8,146,146,capped,57595,45,57640,964,3403.4274,1.59047434,0.0167245,0.00078071,584.29538253
0.6,0.5,173,173,ok,0,1,1,0,15.2736,0.0,0.0,1.0,2.0
0.4,0.8,7,7,capped,54014,81,54095,1006,3144.2024,1.5532477,0.01859691,0.00149737,561.51907084
0.5,0.4,46,46,ok,0,0,0,0,2.2274,0.0,0.0,0.0,1.0
0.4,0.7,90,90,ok,46260,49,46309,1845,3034.8098,0.78370847,0.03984107,0.00105811,516.58776517
0.2,0.6,88,88,ok,857,101,958,102,675.2916,0.62825807,0.10647182,0.10542797,45.74272929
0.5,0.6,134,134,ok,189,2,191,50,273.1459,0.46129194,0.2617801,0.0104712,16.27311858
0.3,0.7,131,131,ok,0,0,0,0,2.0926,0.0,0.0,0.0,1.0
0.4,0.5,195,195,ok,97,3,100,24,170.4077,0.45905092,0.24,0.03,10.58928175
0.6,0.6,161,161,ok,129,1,130,40,225.2011,0.40915812,0.30769231,0.00769231,13.01377642
0.2,0.7,149,149,capped,56219,176,56395,335,3419.1045,3.77991025,0.00594024,0.00312084,571.07537265
0.2,0.5,145,145,ok,300,45,345,52,420.6008,0.46925355,0.15072464,0.13043478,24.62467917
0.5,0.3,77,77,ok,0,0,0,0,3.1177,0.0,0.0,0.0,1.0
0.7,0.5,123,123,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.5,107,107,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.5,0.4,105,105,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.4,162,162,ok,0,0,0,0,2.6267,0.0,0.0,0.0,1.0
0.7,0.4,83,83,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.8,133,133,capped,57081,81,57162,471,3300.1448,3.02916178,0.00823974,0.00141703,576.57789195
0.5,0.5,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.7,160,160,capped,57296,91,57387,1031,3203.5278,1.58136893,0.01796574,0.00158572,583.76479033
0.7,0.6,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,1.0
0.2,0.3,155,155,ok,6,3,9,1,21.2013,0.2801993,0.11111111,0.33333333,2.46678989
0.4,0.6,70,70,ok,335,13,348,68,379.548,0.52537434,0.1954023,0.03735632,23.61035232
0.2,0.6,54,54,ok,4778,107,4885,960,888.6331,0.507245,0.19651996,0.02190379,135.47128862
0.4,0.5,145,145,ok,83,2,85,20,155.1765,0.44572905,0.23529412,0.02352941,9.40641736
0.3,0.7,7,7,capped,56748,169,56917,1006,3498.0768,1.46678377,0.01767486,0.00296924,581.20889557
0.4,0.6,153,153,ok,169,38,207,90,403.1928,0.22060751,0.43478261,0.18357488,22.86842915
0.2,0.7,87,87,capped,59353,134,59487,476,3608.4915,2.85558118,0.00800175,0.00225259,592.46238065
0.5,0.7,177,177,ok,29690,12,29702,3525,2003.2694,0.40884891,0.11867888,0.00040401,413.05915533
0.7,0.5,16,16,ok,0,0,0,0,1.0699,0.0,0.0,0.0,1.0
0.4,0.3,126,126,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.8,93,93,ok,2141,3,2144,297,882.2966,0.61123972,0.13852612,0.00139925,72.95264508
0.2,0.8,150,150,capped,54492,125,54617,384,3627.7377,3.10349829,0.00703078,0.00228866,559.15007103
0.6,0.5,45,45,ok,6,0,6,14,60.8199,0.08653681,2.33333333,0.0,4.23565429
0.3,0.7,102,102,capped,56641,57,56698,1176,3538.318,1.25453671,0.02074147,0.00100533,580.32538604
0.2,0.7,121,121,ok,33572,59,33631,949,2215.3263,1.44465459,0.02821801,0.00175433,412.99730626
0.3,0.3,126,126,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.2,0.6,19,19,ok,20664,116,20780,1913,1420.8601,0.72246913,0.09205967,0.00558229,319.42478334
0.6,0.6,42,42,ok,0,0,0,0,1.2047,0.0,0.0,0.0,1.0
0.3,0.6,82,82,ok,408,72,480,115,644.9671,0.29422808,0.23958333,0.15,33.63117086
0.3,0.6,116,116,ok,1237,88,1325,145,833.0666,0.60607154,0.10943396,0.06641509,54.9261619
0.4,0.8,95,95,capped,54493,42,54535,705,3423.8444,1.97710992,0.01292748,0.00077015,561.00986745
0.4,0.5,118,118,ok,0,0,0,0,11.0283,0.0,0.0,0.0,1.0
0.4,0.5,174,174,ok,0,0,0,0,1.492,0.0,0.0,0.0,1.0
0.5,0.7,130,130,ok,23743,16,23759,2982,1630.5455,0.47246542,0.12551033,0.00067343,358.20767486
0.4,0.5,143,143,ok,28,5,33,20,111.6471,0.2089919,0.60606061,0.15151515,7.32231611
0.3,0.5,150,150,ok,203,27,230,84,379.8957,0.29041154,0.36521739,0.1173913,22.03771609
0.6,0.6,198,198,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.5,65,65,ok,29,1,30,17,79.1843,0.31302068,0.56666667,0.03333333,6.01504396
0.4,0.4,146,146,ok,16,1,17,10,111.1779,0.13083047,0.58823529,0.05882353,4.27870129
0.3,0.4,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.3,0.3,178,178,ok,0,0,0,0,4.3557,0.0,0.0,0.0,1.0
0.4,0.4,103,103,ok,0,0,0,1,8.8209,0.0,0.0,0.0,1.0
0.4,0.5,191,191,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.4,0.8,91,91,capped,56468,31,56499,712,3662.5502,1.89872816,0.01260199,0.00054868,574.08795726
0.6,0.6,177,177,ok,49,0,49,20,114.3168,0.35719452,0.40816327,0.0,7.25645753
0.6,0.6,196,196,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.7,0.3,125,125,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.2,0.3,189,189,ok,0,0,0,0,2.111,0.0,0.0,0.0,1.0
0.3,0.7,23,23,capped,56847,96,56943,835,3310.0415,1.83680264,0.01466379,0.0016859,578.9239848
0.6,0.5,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.2,0.3,135,135,ok,0,2,2,1,16.0828,0.0,0.5,1.0,3.0
0.6,0.8,64,64,ok,0,0,0,0,1.2242,0.0,0.0,0.0,1.0
0.6,0.5,133,133,ok,0,0,0,1,5.1392,0.0,0.0,0.0,1.0
0.7,0.4,68,68,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.4,0.3,63,63,ok,0,0,0,1,7.9941,0.0,0.0,0.0,1.0
0.3,0.3,188,188,ok,0,0,0,0,1.5322,0.0,0.0,0.0,1.0
0.3,0.7,103,103,capped,54094,75,54169,1015,3121.3994,1.55426437,0.01873765,0.00138456,562.04538625
0.3,0.3,39,39,ok,0,1,1,1,28.7258,0.0,1.0,1.0,4.0
0.6,0.4,37,37,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.6,71,71,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.2,0.4,95,95,ok,0,2,2,1,11.6075,0.0,0.5,1.0,3.0
0.7,0.5,55,55,ok,0,0,0,0,3.6183,0.0,0.0,0.0,1.0
0.4,0.4,5,5,ok,0,0,0,0,1.0647,0.0,0.0,0.0,1.0
0.7,0.5,64,64,ok,0,0,0,0,1.0697,0.0,0.0,0.0,1.0
0.3,0.3,97,97,ok,0,0,0,0,1.0427,0.0,0.0,0.0,1.0
0.6,0.7,111,111,ok,304,0,304,97,347.3623,0.44424723,0.31907895,0.0,22.95060324
0.2,0.3,107,107,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.3,0.7,56,56,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.5,90,90,ok,0,0,0,0,4.3,0.0,0.0,0.0,1.0
0.5,0.8,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,1.0
0.4,0.5,139,139,ok,0,0,0,0,0.7637,0.0,0.0,0.0,1.0
0.2,0.7,189,189,ok,2809,65,2874,243,829.3795,0.98742545,0.08455115,0.02261656,86.27698574
0.2,0.6,0,0,ok,0,0,0,0,0.4615,0.0,0.0,0.0,1.0
0.3,0.6,158,158,ok,403,28,431,92,415.0412,0.50572283,0.21345708,0.0649652,28.37607182
0.7,0.3,126,126,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.7,146,146,capped,57130,144,57274,695,3156.5797,2.27656647,0.01213465,0.00251423,580.19606158
0.6,0.3,6,6,ok,0,0,0,1,1.4793,0.0,0.0,0.0,1.0
0.4,0.6,99,99,ok,934,66,1000,150,969.1508,0.38549214,0.15,0.066,47.17688974
0.4,0.8,26,26,capped,54890,161,55051,1216,4087.5482,1.02040942,0.02208861,0.00292456,570.87525298
0.2,0.8,9,9,capped,57292,157,57449,429,3563.1029,3.03955457,0.00746749,0.00273286,578.82266893
0.2,0.3,142,142,ok,0,0,0,0,2.9563,0.0,0.0,0.0,1.0
0.7,0.4,166,166,ok,0,0,0,1,3.8716,0.0,0.0,0.0,1.0
0.3,0.3,105,105,ok,0,3,3,2,27.6145,0.0,0.66666667,1.0,3.33333333
0.5,0.5,95,95,ok,34,0,34,29,149.6932,0.17607067,0.85294118,0.0,7.48379422
0.6,0.8,157,157,ok,0,0,0,0,1.3672,0.0,0.0,0.0,1.0
0.3,0.5,149,149,ok,121,7,128,40,258.4053,0.33446901,0.3125,0.0546875,13.53019382
0.7,0.4,21,21,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.8,97,97,capped,56254,71,56325,731,3389.0701,1.99743121,0.01297825,0.00126054,573.52930917
0.7,0.6,19,19,ok,0,0,0,2,16.4794,0.0,0.0,0.0,1.0
0.6,0.7,172,172,ok,250,2,252,74,299.4226,0.47985073,0.29365079,0.00793651,20.01972878
0.2,0.3,61,61,ok,0,0,0,0,2.4551,0.0,0.0,0.0,1.0
0.5,0.6,108,108,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.2,0.4,46,46,ok,68,4,72,11,79.9138,0.76659175,0.15277778,0.05555556,8.10443263
0.5,0.5,13,13,ok,0,0,0,0,1.0594,0.0,0.0,0.0,1.0
0.5,0.8,143,143,capped,51135,162,51297,1254,3507.1997,1.07681004,0.02444587,0.00315808,546.00166213
0.5,0.4,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.5,0.3,171,171,ok,0,0,0,2,5.2317,0.0,0.0,0.0,1.0
0.6,0.4,58,58,ok,0,0,0,0,0.7633,0.0,0.0,0.0,1.0
0.7,0.4,173,173,ok,0,0,0,0,8.6312,0.0,0.0,0.0,1.0
0.2,0.5,166,166,ok,292,58,350,60,406.3983,0.44906685,0.17142857,0.16571429,26.09922158
0.3,0.8,172,172,capped,57649,69,57718,639,3464.863,2.25144467,0.01107107,0.00119547,581.81154546
0.7,0.5,194,194,ok,19,0,19,7,40.8977,0.43418063,0.36842105,0.0,3.74969901
0.5,0.7,98,98,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.5,0.8,102,102,capped,60277,28,60305,1419,3604.7471,1.10082696,0.02353039,0.00046431,606.00863815
0.6,0.6,12,12,ok,0,0,0,0,1.8113,0.0,0.0,0.0,1.0
0.6,0.5,60,60,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.8,179,179,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.7,78,78,capped,55085,37,55122,2497,3467.1888,0.611764,0.04529952,0.00067124,583.02843837
0.4,0.4,59,59,ok,26,1,27,4,45.2222,0.55282582,0.14814815,0.03703704,4.12390799
0.4,0.7,169,169,ok,1400,29,1429,150,765.8448,0.73121861,0.10496851,0.02029391,55.04327629
0.7,0.5,47,47,ok,0,0,0,0,6.1064,0.0,0.0,0.0,1.0
0.4,0.4,33,33,ok,3,1,4,1,26.1604,0.11354177,0.25,0.25,1.5625
0.3,0.3,114,114,ok,0,0,0,0,1.4924,0.0,0.0,0.0,1.0
0.6,0.7,105,105,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.2,0.6,52,52,ok,422,48,470,66,388.4634,0.65441657,0.14042553,0.10212766,29.23961608
0.3,0.7,10,10,capped,58200,103,58303,1311,3657.6298,1.12770685,0.02248598,0.00176663,592.68706846
0.5,0.8,124,124,capped,56096,20,56116,1131,3557.5941,1.28090653,0.02015468,0.0003564,575.64249633
0.6,0.4,157,157,ok,0,0,0,0,1.3672,0.0,0.0,0.0,1.0
0.6,0.4,38,38,ok,0,0,0,0,1.4838,0.0,0.0,0.0,1.0
0.6,0.5,141,141,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.3,186,186,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.7,0.6,40,40,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.6,169,169,ok,84,1,85,26,137.2732,0.48564955,0.30588235,0.01176471,9.82962892
0.3,0.5,157,157,ok,0,0,0,0,3.2995,0.0,0.0,0.0,1.0
0.2,0.7,75,75,ok,5037,87,5124,357,869.6883,1.26733703,0.06967213,0.01697892,124.42557057
0.2,0.7,173,173,capped,55700,159,55859,637,3049.9654,2.47795146,0.01140371,0.00284645,570.37701729
0.7,0.5,150,150,ok,0,0,0,0,1.1955,0.0,0.0,0.0,1.0
0.2,0.6,196,196,ok,0,1,1,0,6.3582,0.0,0.0,1.0,2.0
0.2,0.4,198,198,ok,44,16,60,9,115.9142,0.34824865,0.15,0.26666667,8.59149239
0.5,0.7,184,184,ok,7251,21,7272,2095,1053.0414,0.31370246,0.28809131,0.00288779,186.59893783
0.5,0.8,159,159,capped,58521,25,58546,1402,3927.0512,0.99214522,0.02394698,0.00042701,594.38607555
0.6,0.4,78,78,ok,0,0,0,0,2.3729,0.0,0.0,0.0,1.0
0.3,0.7,57,57,capped,54057,84,54141,946,3144.3457,1.64357668,0.01747289,0.0015515,561.24770575
0.7,0.8,5,5,ok,25604,1,25605,4098,1707.8788,0.35711519,0.16004687,3.905e-05,387.83762913
0.6,0.6,95,95,ok,179,2,181,58,357.6624,0.31675436,0.32044199,0.01104972,16.43936928
0.5,0.4,5,5,ok,0,0,0,0,1.0647,0.0,0.0,0.0,1.0
0.3,0.4,34,34,ok,0,0,0,0,2.4431,0.0,0.0,0.0,1.0
0.3,0.6,126,126,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.3,48,48,ok,0,0,0,0,1.2872,0.0,0.0,0.0,1.0
0.3,0.8,123,123,capped,57820,111,57931,404,3371.7,3.40250383,0.00697381,0.00191607,581.29662007
0.3,0.8,105,105,capped,54494,81,54575,749,3094.0652,2.07449091,0.01372423,0.0014842,562.12644712
0.5,0.3,116,116,ok,0,0,0,0,2.5881,0.0,0.0,0.0,1.0
0.5,0.6,90,90,ok,59,1,60,17,115.035,0.43836518,0.28333333,0.01666667,7.6953165
0.5,0.5,10,10,ok,55,5,60,27,197.5853,0.21918169,0.45,0.08333333,9.26485306
0.5,0.5,8,8,ok,50,3,53,39,199.3511,0.18044152,0.73584906,0.05660377,9.95899747
0.6,0.6,125,125,ok,0,0,0,1,9.536,0.0,0.0,0.0,1.0
0.5,0.3,49,49,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.2,0.6,59,59,ok,12156,100,12256,1319,1065.661,0.80387632,0.10762076,0.00815927,228.43378123
0.2,0.4,107,107,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.4,0.3,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.7,0.7,20,20,ok,0,0,0,0,0.7683,0.0,0.0,0.0,1.0
0.6,0.5,138,138,ok,23,0,23,4,46.8044,0.47250698,0.17391304,0.0,3.65366518
0.3,0.7,87,87,ok,35617,55,35672,1407,2210.4754,1.06919865,0.0394427,0.00154183,434.13907602
0.5,0.6,119,119,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.3,0.4,89,89,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.4,4,4,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.5,0.3,110,110,ok,0,0,0,0,1.18,0.0,0.0,0.0,1.0
0.2,0.3,159,159,ok,0,6,6,2,34.6727,0.0,0.33333333,1.0,3.38852343
0.5,0.7,10,10,ok,3931,32,3963,1274,1081.554,0.26452583,0.32147363,0.00807469,128.38319758
0.6,0.8,42,42,capped,55198,11,55209,1838,3560.4112,0.79996211,0.03329167,0.00019924,576.6650518
0.3,0.8,46,46,capped,57922,125,58047,693,3528.0909,2.07028721,0.0119386,0.00215343,585.08077185
0.5,0.3,51,51,ok,0,0,0,0,3.2487,0.0,0.0,0.0,1.0
0.6,0.5,7,7,ok,23,1,24,11,69.7918,0.29689328,0.45833333,0.04166667,4.86407943
0.6,0.8,76,76,ok,48528,13,48541,2302,3355.9691,0.60200686,0.04742383,0.00026781,536.51946639
0.6,0.8,70,70,ok,7113,11,7124,1031,982.2347,0.64028736,0.14472207,0.00154408,163.35295266
0.2,0.5,99,99,ok,282,92,374,79,474.8075,0.33180159,0.21122995,0.2459893,30.14830565
0.5,0.6,145,145,ok,0,0,0,1,10.9388,0.0,0.0,0.0,1.0
0.6,0.4,189,189,ok,0,0,0,0,0.7635,0.0,0.0,0.0,1.0
0.6,0.7,138,138,ok,3790,3,3793,1066,1029.0284,0.31587357,0.28104403,0.00079093,119.99695887
0.6,0.4,194,194,ok,27,0,27,6,79.9223,0.31870571,0.22222222,0.0,4.23318205
0.7,0.4,198,198,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.6,111,111,ok,142,0,142,53,322.3666,0.28790344,0.37323944,0.0,14.3839917
0.7,0.8,8,8,capped,58678,9,58687,2252,3761.1597,0.66330949,0.03837306,0.00015336,603.56244669
0.2,0.4,37,37,ok,18,43,61,29,164.4761,0.08483598,0.47540984,0.70491803,15.00065867
0.6,0.4,81,81,ok,0,0,0,0,1.2048,0.0,0.0,0.0,1.0
0.2,0.7,194,194,capped,61762,127,61889,467,3567.5388,3.05330074,0.00754577,0.00205206,607.90862607
0.2,0.7,34,34,ok,1875,75,1950,134,672.2421,1.19195453,0.06871795,0.03846154,66.66289768
0.4,0.3,72,72,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.8,11,11,capped,58179,67,58246,1439,4238.4298,0.89191329,0.02470556,0.00115029,593.22125378
0.7,0.4,156,156,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.3,0.5,175,175,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.3,175,175,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.7,0.4,76,76,ok,0,0,0,0,0.6039,0.0,0.0,0.0,1.0
0.3,0.5,43,43,ok,53,7,60,15,111.1025,0.4148148,0.25,0.11666667,8.23269436
0.7,0.4,162,162,ok,0,0,0,0,0.9136,0.0,0.0,0.0,1.0
0.4,0.8,127,127,capped,55290,144,55434,990,3394.8975,1.49414735,0.01785908,0.00259768,570.96053288
0.2,0.6,120,120,capped,56081,219,56300,1071,3069.6349,1.56017075,0.01902309,0.00388988,578.29569115
0.2,0.3,118,118,ok,0,0,0,0,3.7149,0.0,0.0,0.0,1.0
0.2,0.8,107,107,capped,60711,178,60889,372,3702.5913,3.4739184,0.00610948,0.00292335,601.00738066
0.5,0.8,44,44,capped,54530,27,54557,1049,3345.0066,1.41879122,0.0192276,0.0004949,564.49569282
0.6,0.4,18,18,ok,0,0,0,0,1.3451,0.0,0.0,0.0,1.0
0.7,0.5,153,153,ok,0,0,0,1,1.6567,0.0,0.0,0.0,1.0
0.3,0.8,111,111,capped,55223,66,55289,490,2994.4756,3.12569936,0.00886252,0.00119373,564.13562508
0.4,0.6,182,182,ok,846,33,879,147,844.382,0.40563407,0.16723549,0.03754266,42.76593381
0.4,0.8,11,11,capped,54288,61,54349,766,3485.9291,1.79832175,0.0140941,0.00112238,560.57542465
0.4,0.7,138,138,ok,28670,36,28706,1825,1934.4444,0.76991131,0.06357556,0.00125409,384.21003228
0.5,0.6,138,138,ok,288,8,296,111,443.2953,0.3079051,0.375,0.02702703,24.13718608
0.3,0.3,6,6,ok,0,0,0,0,1.2872,0.0,0.0,0.0,1.0
0.5,0.7,61,61,ok,489,21,510,128,560.8305,0.38242156,0.25098039,0.04117647,31.99601503
0.2,0.5,169,169,ok,216,35,251,42,318.6976,0.47729472,0.16733068,0.13944223,20.36774514
0.7,0.6,129,129,ok,0,0,0,0,1.6571,0.0,0.0,0.0,1.0
0.4,0.4,192,192,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.2,0.3,75,75,ok,0,0,0,0,1.7619,0.0,0.0,0.0,1.0
0.7,0.4,188,188,ok,0,0,0,1,23.6533,0.0,0.0,0.0,1.0
0.2,0.8,198,198,capped,58726,181,58907,305,3621.1191,4.00435511,0.00517765,0.00307264,587.43624667
0.2,0.6,4,4,ok,32934,113,33047,1373,1977.4626,1.13066373,0.04154689,0.00341937,414.18108463
0.6,0.8,178,178,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.6,111,111,ok,392,16,408,74,432.9451,0.52036011,0.18137255,0.03921569,25.9900394
0.7,0.7,198,198,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.6,0.3,78,78,ok,0,0,0,0,1.6307,0.0,0.0,0.0,1.0
0.6,0.4,11,11,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.2,0.6,125,125,ok,0,0,0,2,9.1099,0.0,0.0,0.0,1.0
0.7,0.8,157,157,ok,0,0,0,0,1.5217,0.0,0.0,0.0,1.0
0.7,0.7,188,188,ok,117,0,117,37,169.4727,0.50392468,0.31623932,0.0,12.11712796
0.5,0.7,102,102,ok,2210,28,2238,277,1069.7153,0.54800273,0.12377122,0.01251117,74.91901275
0.5,0.6,12,12,ok,0,0,0,0,1.8113,0.0,0.0,0.0,1.0
0.3,0.7,40,40,capped,57840,88,57928,560,3439.9587,2.54759929,0.00966717,0.00151913,582.60038571
0.6,0.4,197,197,ok,0,0,0,0,1.1955,0.0,0.0,0.0,1.0
0.4,0.8,8,8,timeout,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.7,0.3,10,10,ok,0,0,0,0,6.7021,0.0,0.0,0.0,1.0
0.2,0.4,5,5,ok,7,3,10,4,19.417,0.34664235,0.4,0.3,3.25096516
0.3,0.6,160,160,ok,3087,57,3144,625,945.5553,0.45031012,0.19879135,0.01812977,100.80359533
0.5,0.5,187,187,ok,94,5,99,33,330.9911,0.21353049,0.33333333,0.05050505,11.53545169
0.5,0.7,28,28,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.4,0.4,41,41,ok,3,2,5,7,47.4254,0.05911897,1.4,0.4,3.78088563
0.3,0.4,104,104,ok,0,2,2,6,30.05,0.0,3.0,1.0,8.0
0.4,0.6,46,46,ok,300,30,330,95,467.4607,0.32911034,0.28787879,0.09090909,25.81945701
0.6,0.3,54,54,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.6,168,168,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.5,0.7,104,104,ok,19328,20,19348,3823,1460.2537,0.33739627,0.19759148,0.0010337,332.49800395
0.3,0.4,145,145,ok,35,6,41,8,128.1473,0.25289193,0.19512195,0.14634146,6.26887663
0.3,0.6,146,146,ok,8234,46,8280,1760,977.0481,0.45308739,0.21256039,0.00555556,192.04540958
0.4,0.5,77,77,ok,0,0,0,5,15.6343,0.0,0.0,0.0,1.0
0.4,0.8,24,24,capped,57318,65,57383,714,3481.9389,2.0222995,0.01244271,0.00113274,580.30798761
0.6,0.5,188,188,ok,0,0,0,1,30.5419,0.0,0.0,0.0,1.0
0.6,0.3,74,74,ok,0,0,0,0,0.8886,0.0,0.0,0.0,1.0
0.6,0.3,187,187,ok,0,0,0,0,3.4927,0.0,0.0,0.0,1.0
0.7,0.5,86,86,ok,0,0,0,4,13.8867,0.0,0.0,0.0,1.0
0.4,0.8,171,171,capped,57983,39,58022,1163,3642.2908,1.26044158,0.02004412,0.00067216,588.72638173
0.2,0.8,114,114,capped,54155,186,54341,475,3290.3727,2.86236904,0.0087411,0.00342283,558.84285699
0.3,0.8,185,185,capped,57328,97,57425,655,3097.5363,2.45133933,0.01140618,0.00168916,580.319068
0.4,0.6,88,88,ok,0,0,0,0,0.748,0.0,0.0,0.0,1.0
0.6,0.7,25,25,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.8,1,1,capped,58822,49,58871,744,3256.3362,2.1402677,0.0126378,0.00083233,590.23369184
0.6,0.3,168,168,ok,0,0,0,0,0.1545,0.0,0.0,0.0,1.0
0.4,0.5,57,57,ok,69,2,71,18,138.9048,0.42096866,0.25352113,0.02816901,8.50438009
0.2,0.5,92,92,ok,0,1,1,0,5.755,0.0,0.0,1.0,2.0
0.5,0.8,81,81,capped,62193,17,62210,910,3881.0056,1.58663075,0.01462787,0.00027327,613.20616542
0.4,0.5,11,11,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.2,0.8,64,64,capped,58351,155,58506,424,3550.6498,3.1362392,0.00724712,0.0026493,585.72391241
0.2,0.7,110,110,capped,56194,160,56354,574,3452.4567,2.41491478,0.01018561,0.0028392,573.04655229
0.5,0.7,3,3,ok,12328,15,12343,3996,1288.0456,0.23366918,0.32374625,0.00121526,272.40826833
0.2,0.5,195,195,ok,53,18,71,19,120.9058,0.36836789,0.26760563,0.25352113,10.48485217
0.6,0.7,112,112,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.6,182,182,ok,111,2,113,33,163.4198,0.51070095,0.2920354,0.01769912,11.82733865
0.2,0.4,39,39,ok,27,18,45,18,134.3549,0.17030535,0.4,0.4,9.54271619
0.6,0.6,13,13,ok,0,0,0,0,1.6305,0.0,0.0,0.0,1.0
0.2,0.8,37,37,capped,56154,171,56325,361,3621.327,3.3636595,0.00640923,0.00303595,570.82042679
0.5,0.8,179,179,ok,0,0,0,0,0.4568,0.0,0.0,0.0,1.0
0.6,0.3,182,182,ok,0,0,0,0,5.0502,0.0,0.0,0.0,1.0
0.7,0.7,59,59,ok,0,0,0,0,0.3069,0.0,0.0,0.0,1.0
0.3,0.4,1,1,ok,31,1,32,5,49.7607,0.59331534,0.15625,0.03125,4.625123
